Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
1582,1708883226017,25/02/2024 17:47:06,1708883225928,1,25/02/2024 18:47:05,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,282.2999997138977,,74,,,serial-reaction-time,1581,1678682,0.0-15525.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,16,1,39,3412,0,2,f,j,282.2999997138977,212,T
1583,1708883226108,25/02/2024 17:47:06,1708883225944,1,25/02/2024 18:47:05,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.09999990463256836,,83,,,serial-reaction-time,1582,1678699,0.0-15526.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,16,0,39,3412,0,2,f,s,282.3999996185303,212,T
1584,1708883226108,25/02/2024 17:47:06,1708883225959,1,25/02/2024 18:47:05,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.09999990463256836,,76,,,serial-reaction-time,1583,1678714,0.0-15527.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,16,0,39,3412,0,2,f,l,282.49999952316284,212,T
1585,1708883226108,25/02/2024 17:47:06,1708883225972,1,25/02/2024 18:47:05,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.19999980926513672,,70,,,serial-reaction-time,1584,1678727,0.0-15528.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,16,0,39,3412,0,2,f,f,282.699999332428,212,T
1586,1708883226670,25/02/2024 17:47:06,1708883226583,1,25/02/2024 18:47:06,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,83.89999961853027,,76,,,serial-reaction-time,1585,1679338,0.0-15536.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,16,1,40,3412,0,2,f,l,83.89999961853027,122,H
1587,1708883226774,25/02/2024 17:47:06,1708883226600,1,25/02/2024 18:47:06,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.09999990463256836,,83,,,serial-reaction-time,1586,1679355,0.0-15537.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,16,0,40,3412,0,2,f,s,83.99999952316284,122,H
1588,1708883226774,25/02/2024 17:47:06,1708883226615,1,25/02/2024 18:47:06,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.09999990463256836,,74,,,serial-reaction-time,1587,1679370,0.0-15538.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,16,0,40,3412,0,2,f,j,84.09999942779541,122,H
1589,1708883226774,25/02/2024 17:47:06,1708883226629,1,25/02/2024 18:47:06,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0,,70,,,serial-reaction-time,1588,1679383,0.0-15539.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,16,0,40,3412,0,2,f,f,84.09999942779541,122,H
1590,1708883227617,25/02/2024 17:47:07,1708883227520,1,25/02/2024 18:47:07,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,365.59999990463257,,76,,,serial-reaction-time,1589,1680274,0.0-15547.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,16,1,41,3412,0,3,j,l,365.59999990463257,223,H
1591,1708883227710,25/02/2024 17:47:07,1708883227537,1,25/02/2024 18:47:07,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.19999980926513672,,83,,,serial-reaction-time,1590,1680291,0.0-15548.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,16,0,41,3412,0,3,j,s,365.7999997138977,223,H
1592,1708883227710,25/02/2024 17:47:07,1708883227552,1,25/02/2024 18:47:07,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.19999980926513672,,70,,,serial-reaction-time,1591,1680307,0.0-15549.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,16,0,41,3412,0,3,j,f,365.99999952316284,223,H
1593,1708883227710,25/02/2024 17:47:07,1708883227565,1,25/02/2024 18:47:07,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.10000038146972656,,74,,,serial-reaction-time,1592,1680320,0.0-15550.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,16,0,41,3412,0,3,j,j,366.09999990463257,223,H
1594,1708883228693,25/02/2024 17:47:08,1708883228610,1,25/02/2024 18:47:08,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,518,,74,,,serial-reaction-time,1593,1681364,0.0-15558.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,16,1,42,3412,0,3,j,j,518,233,H
1595,1708883229681,25/02/2024 17:47:09,1708883229595,1,25/02/2024 18:47:09,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,454.90000009536743,,70,,,serial-reaction-time,1594,1682349,0.0-15569.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,16,1,43,3412,0,1,s,f,454.90000009536743,331,L
1596,1708883229793,25/02/2024 17:47:09,1708883229612,1,25/02/2024 18:47:09,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,0.20000028610229492,,83,,,serial-reaction-time,1595,1682366,0.0-15570.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,16,0,43,3412,0,1,s,s,455.1000003814697,331,L
1597,1708883230653,25/02/2024 17:47:10,1708883230565,1,25/02/2024 18:47:10,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,426.40000009536743,,76,,,serial-reaction-time,1596,1683320,0.0-15580.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,16,1,44,3412,0,4,l,l,426.40000009536743,314,H
1598,1708883231475,25/02/2024 17:47:11,1708883231383,1,25/02/2024 18:47:11,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,291.09999990463257,,70,,,serial-reaction-time,1597,1684138,0.0-15591.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,16,1,45,3412,0,1,s,f,291.09999990463257,141,T
1599,1708883231806,25/02/2024 17:47:11,1708883231720,1,25/02/2024 18:47:11,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,314.2000002861023,,83,,,serial-reaction-time,1598,1684475,0.0-15592.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,16,0,45,3412,0,1,s,s,605.3000001907349,141,T
1600,1708883232703,25/02/2024 17:47:12,1708883232611,1,25/02/2024 18:47:12,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,360.2000002861023,,83,,,serial-reaction-time,1599,1685365,0.0-15602.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,16,1,46,3412,0,1,s,s,360.2000002861023,411,H
1601,1708883233755,25/02/2024 17:47:13,1708883233666,1,25/02/2024 18:47:13,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,525.3000001907349,,76,,,serial-reaction-time,1600,1686420,0.0-15613.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,16,1,47,3412,0,4,l,l,525.3000001907349,114,L
1602,1708883234721,25/02/2024 17:47:14,1708883234622,1,25/02/2024 18:47:14,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,426.90000009536743,,70,,,serial-reaction-time,1601,1687376,0.0-15624.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,16,1,48,3412,0,2,f,f,426.90000009536743,142,H
1603,1708883235646,25/02/2024 17:47:15,1708883235547,1,25/02/2024 18:47:15,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,400.19999980926514,,74,,,serial-reaction-time,1602,1688301,0.0-15635.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,16,1,49,3412,0,3,j,j,400.19999980926514,423,L
1604,1708883236555,25/02/2024 17:47:16,1708883236464,1,25/02/2024 18:47:16,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,388.09999990463257,,74,,,serial-reaction-time,1603,1689218,0.0-15646.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,16,1,50,3412,0,3,j,j,388.09999990463257,233,H
1605,1708883237449,25/02/2024 17:47:17,1708883237360,1,25/02/2024 18:47:17,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,369.2999997138977,,74,,,serial-reaction-time,1604,1690115,0.0-15657.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,16,1,51,3412,0,3,j,j,369.2999997138977,333,R
1606,1708883238306,25/02/2024 17:47:18,1708883238202,1,25/02/2024 18:47:18,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,312.59999990463257,,76,,,serial-reaction-time,1605,1690956,0.0-15668.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,16,1,52,3412,0,4,l,l,312.59999990463257,334,H
1607,1708883239263,25/02/2024 17:47:19,1708883239174,1,25/02/2024 18:47:19,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,446.40000009536743,,74,,,serial-reaction-time,1606,1691929,0.0-15679.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",R,16,1,53,3412,0,4,l,j,446.40000009536743,344,H
1608,1708883239495,25/02/2024 17:47:19,1708883239407,1,25/02/2024 18:47:19,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,209.5,,76,,,serial-reaction-time,1607,1692161,0.0-15680.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,16,0,53,3412,0,4,l,l,655.9000000953674,344,H
1609,1708883240348,25/02/2024 17:47:20,1708883240268,1,25/02/2024 18:47:20,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,330.7999997138977,,83,,,serial-reaction-time,1608,1693023,0.0-15690.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,16,1,54,3412,0,1,s,s,330.7999997138977,441,H
1610,1708883241269,25/02/2024 17:47:21,1708883241176,1,25/02/2024 18:47:21,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,384.09999990463257,,83,,,serial-reaction-time,1609,1693931,0.0-15701.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,16,1,55,3412,0,1,s,s,384.09999990463257,411,H
1611,1708883242446,25/02/2024 17:47:22,1708883242355,1,25/02/2024 18:47:22,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,654.3000001907349,,70,,,serial-reaction-time,1610,1695109,0.0-15712.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,16,1,56,3412,0,2,f,f,654.3000001907349,112,H
1612,1708883243302,25/02/2024 17:47:23,1708883243213,1,25/02/2024 18:47:23,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,330.8999996185303,,70,,,serial-reaction-time,1611,1695968,0.0-15723.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,16,1,57,3412,0,2,f,f,330.8999996185303,122,H
1613,1708883244308,25/02/2024 17:47:24,1708883244207,1,25/02/2024 18:47:24,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,464.80000019073486,,74,,,serial-reaction-time,1612,1696962,0.0-15734.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,16,1,58,3412,0,3,j,j,464.80000019073486,223,H
1614,1708883245113,25/02/2024 17:47:25,1708883245026,1,25/02/2024 18:47:25,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,293.5,,76,,,serial-reaction-time,1613,1697780,0.0-15745.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,16,1,59,3412,0,4,l,l,293.5,234,L
1615,1708883246009,25/02/2024 17:47:26,1708883245919,1,25/02/2024 18:47:25,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,368.69999980926514,,76,,,serial-reaction-time,1614,1698673,0.0-15756.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,16,1,60,3412,0,4,l,l,368.69999980926514,344,H
1616,1708883246962,25/02/2024 17:47:26,1708883246865,1,25/02/2024 18:47:26,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,417.30000019073486,,83,,,serial-reaction-time,1615,1699620,0.0-15767.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,16,1,61,3412,0,1,s,s,417.30000019073486,441,H
1617,1708883247916,25/02/2024 17:47:27,1708883247835,1,25/02/2024 18:47:27,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,441.7000002861023,,83,,,serial-reaction-time,1616,1700589,0.0-15778.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,16,1,62,3412,0,1,s,s,441.7000002861023,411,H
1618,1708883248854,25/02/2024 17:47:28,1708883248773,1,25/02/2024 18:47:28,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,408.59999990463257,,74,,,serial-reaction-time,1617,1701528,0.0-15789.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,16,1,63,3412,0,3,j,j,408.59999990463257,113,L
1619,1708883249712,25/02/2024 17:47:29,1708883249613,1,25/02/2024 18:47:29,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,314.7999997138977,,70,,,serial-reaction-time,1618,1702367,0.0-15800.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,16,1,64,3412,0,2,f,f,314.7999997138977,132,H
1620,1708883250526,25/02/2024 17:47:30,1708883250435,1,25/02/2024 18:47:30,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,295.5,,76,,,serial-reaction-time,1619,1703190,0.0-15811.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,16,1,65,3412,0,4,l,l,295.5,324,H
1621,1708883251526,25/02/2024 17:47:31,1708883251437,1,25/02/2024 18:47:31,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,476.69999980926514,,74,,,serial-reaction-time,1620,1704192,0.0-15822.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,16,1,66,3412,0,3,j,j,476.69999980926514,243,H
1622,1708883252397,25/02/2024 17:47:32,1708883252315,1,25/02/2024 18:47:32,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,349.90000009536743,,74,,,serial-reaction-time,1621,1705070,0.0-15833.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,16,1,67,3412,0,3,j,j,349.90000009536743,433,L
1623,1708883253339,25/02/2024 17:47:33,1708883253223,1,25/02/2024 18:47:33,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,382.90000009536743,,76,,,serial-reaction-time,1622,1705978,0.0-15844.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,16,1,68,3412,0,4,l,l,382.90000009536743,334,H
1624,1708883254250,25/02/2024 17:47:34,1708883254150,1,25/02/2024 18:47:34,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,398.40000009536743,,76,,,serial-reaction-time,1623,1706905,0.0-15855.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,16,1,69,3412,0,4,l,l,398.40000009536743,344,H
1625,1708883255136,25/02/2024 17:47:35,1708883255042,1,25/02/2024 18:47:35,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,362,,83,,,serial-reaction-time,1624,1707796,0.0-15866.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,16,1,70,3412,0,1,s,s,362,441,H
1626,1708883256119,25/02/2024 17:47:36,1708883256015,1,25/02/2024 18:47:36,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,449.40000009536743,,76,,,serial-reaction-time,1625,1708770,0.0-15877.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,16,1,71,3412,0,4,l,l,449.40000009536743,414,T
1627,1708883256876,25/02/2024 17:47:36,1708883256774,1,25/02/2024 18:47:36,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,229.60000038146973,,70,,,serial-reaction-time,1626,1709528,0.0-15888.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,16,1,72,3412,0,2,f,f,229.60000038146973,142,H
1628,1708883257735,25/02/2024 17:47:37,1708883257645,1,25/02/2024 18:47:37,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,344.59999990463257,,76,,,serial-reaction-time,1627,1710400,0.0-15899.0-0.0,,,[],,"[[1,1,1,1]]","[0,2]",R,16,1,73,3412,0,3,j,l,344.59999990463257,423,L
1629,1708883258060,25/02/2024 17:47:38,1708883257958,1,25/02/2024 18:47:37,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,289.69999980926514,,74,,,serial-reaction-time,1628,1710712,0.0-15900.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,16,0,73,3412,0,3,j,j,634.2999997138977,423,L
1630,1708883258968,25/02/2024 17:47:38,1708883258875,1,25/02/2024 18:47:38,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,387.30000019073486,,74,,,serial-reaction-time,1629,1711629,0.0-15910.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,16,1,74,3412,0,3,j,j,387.30000019073486,233,H
1631,1708883259831,25/02/2024 17:47:39,1708883259739,1,25/02/2024 18:47:39,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,336.09999990463257,,83,,,serial-reaction-time,1630,1712494,0.0-15921.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",R,16,1,75,3412,0,2,f,s,336.09999990463257,332,L
1632,1708883259991,25/02/2024 17:47:39,1708883259899,1,25/02/2024 18:47:39,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,137.30000019073486,,70,,,serial-reaction-time,1631,1712653,0.0-15922.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,16,0,75,3412,0,2,f,f,473.40000009536743,332,L
1633,1708883260845,25/02/2024 17:47:40,1708883260754,1,25/02/2024 18:47:40,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,328.80000019073486,,76,,,serial-reaction-time,1632,1713509,0.0-15932.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,16,1,76,3412,0,4,l,l,328.80000019073486,324,H
1634,1708883261868,25/02/2024 17:47:41,1708883261779,1,25/02/2024 18:47:41,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,495.69999980926514,,70,,,serial-reaction-time,1633,1714533,0.0-15943.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,16,1,77,3412,0,2,f,f,495.69999980926514,242,T
1635,1708883262802,25/02/2024 17:47:42,1708883262718,1,25/02/2024 18:47:42,143587,31,task-7kgt,,35489971,qdvg4,9856429,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,,Alternating Serial Reaction Time (ASRT) task,37,DGS,410.5,,83,,,serial-reaction-time,1634,1715472,0.0-15954.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,16,1,78,3412,0,1,s,s,410.5,421,H
